date,region,value,metric,pop,rate,rollraw,rollrate,roll_change,rank
2021-10-20,South East,100,newAdmissions,9217265,1.0849205268591062,95.42857142857143,1.0353241599169756,40.33613445378151,7
2021-11-28,South West,52,covidOccupiedMVBeds,5659143,0.9188670440029524,58.57142857142857,1.03498760450882,-7.657657657657664,6
2021-09-03,East of England,36,newAdmissions,6269161,0.5742395194508484,64.85714285714286,1.0345426263122426,-6.967213114754084,6
2021-09-29,Midlands,129,newAdmissions,10827512,1.1914094392137362,112,1.034401993735957,-4.622871046228712,4
2020-09-26,South East,102,hospitalBeds,9217265,1.1066189373962885,95.28571428571429,1.0337742734500341,32.86852589641436,5
2021-03-04,South West,53,covidOccupiedMVBeds,5659143,0.9365375640799323,58.42857142857143,1.032463244497823,-36.39191290824261,7
2020-09-30,East of England,86,hospitalBeds,6269161,1.3717944075770268,64.71428571428571,1.0322638980604537,64.13043478260867,6
2021-11-24,East of England,98,newAdmissions,6269161,1.5632075807273094,64.71428571428571,1.0322638980604535,-6.790123456790136,6
2021-11-25,East of England,61,newAdmissions,6269161,0.9730169635139375,64.71428571428571,1.0322638980604535,-2.5806451612903345,6
2021-12-11,South East,94,covidOccupiedMVBeds,9217265,1.01982529524756,95.14285714285714,1.0322243869830925,7.07395498392282,7
2021-12-12,South East,92,covidOccupiedMVBeds,9217265,0.9981268847103778,95.14285714285714,1.0322243869830925,6.3897763578274684,7
2020-10-22,London,108,newAdmissions,9002488,1.1996683583471592,92.85714285714286,1.0314608901132982,43.80530973451329,4
2021-12-10,South East,95,covidOccupiedMVBeds,9217265,1.0306745005161508,95,1.0306745005161508,7.779578606158838,7
2022-01-03,South East,85,covidOccupiedMVBeds,9217265,0.9221824478302403,95,1.0306745005161508,-2.9197080291970843,5
2021-07-25,Midlands,123,covidOccupiedMVBeds,10827512,1.135995046692167,111.57142857142857,1.030443822841559,21.273291925465838,4
2021-09-25,Midlands,86,newAdmissions,10827512,0.7942729594758242,111.57142857142857,1.030443822841559,-8.761682242990661,3
2020-11-10,East of England,72,covidOccupiedMVBeds,6269161,1.1484790389016968,64.57142857142857,1.0299851698086646,26.25698324022345,5
2021-11-27,East of England,79,newAdmissions,6269161,1.2601367232393617,64.57142857142857,1.0299851698086644,0.6681514476614732,6
2020-11-09,South West,56,covidOccupiedMVBeds,5659143,0.9895491243108718,58.285714285714285,1.0299388844868258,55.72519083969465,5
2020-11-10,South West,57,covidOccupiedMVBeds,5659143,1.0072196443878516,58.285714285714285,1.0299388844868258,41.1764705882353,6
2020-11-15,South West,64,covidOccupiedMVBeds,5659143,1.1309132849267107,58.285714285714285,1.0299388844868258,1.4925373134328304,6
2021-03-05,East of England,44,newAdmissions,6269161,0.701848301551037,64.42857142857143,1.0277064415568755,-33.87096774193548,4
2021-10-14,East of England,68,newAdmissions,6269161,1.0846746478516025,64.42857142857143,1.0277064415568755,45.01607717041801,5
2021-03-12,North West,54,newAdmissions,7367456,0.7329531387768043,75.71428571428571,1.027685617861657,-19.93957703927493,2
2020-12-23,South West,62,covidOccupiedMVBeds,5659143,1.095572244772751,58.142857142857146,1.0274145244758286,8.823529411764708,7
2020-12-27,South West,51,covidOccupiedMVBeds,5659143,0.9011965239259725,58.142857142857146,1.0274145244758286,2.2613065326633275,7
2021-05-21,South West,86,cases,5659143,1.5196647266202674,58.142857142857146,1.0274145244758282,-38.23975720789074,7
2021-08-19,East of England,70,covidOccupiedMVBeds,6269161,1.1165768433766496,64.28571428571429,1.0254277133050864,21.62162162162164,6
2021-11-04,London,81,newAdmissions,9002488,0.8997512687603694,92.28571428571429,1.025113438481832,-6.240928882438313,7
2020-12-29,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,58,1.0248901644648316,0.7444168734491351,7
2021-08-09,South West,59,newAdmissions,5659143,1.0425606845418114,58,1.0248901644648316,-4.4705882352941195,5
2021-08-17,South West,68,covidOccupiedMVBeds,5659143,1.20159536523463,58,1.0248901644648316,13.091922005571032,5
2021-09-30,Midlands,116,newAdmissions,10827512,1.0713449220836697,110.85714285714286,1.0238468713508964,-3.9603960396039586,4
2021-07-03,North West,80,newAdmissions,7367456,1.085856501891562,75.42857142857143,1.02380755892633,35.038363171355506,1
2021-11-06,London,89,newAdmissions,9002488,0.9886155916008996,92.14285714285714,1.023526575573965,-2.12443095599393,7
2021-11-08,London,121,newAdmissions,9002488,1.3440728829630209,92.14285714285714,1.023526575573965,-4.585798816568049,7
2020-10-09,North East and Yorkshire,90,covidOccupiedMVBeds,8207113,1.096609733532364,84,1.0235024179635397,40,2
2021-07-17,North East and Yorkshire,97,covidOccupiedMVBeds,8207113,1.1819016016959922,84,1.0235024179635397,41.00719424460432,3
2021-09-12,East of England,73,newAdmissions,6269161,1.1644301366642202,64.14285714285714,1.0231489850532973,-2.6030368763557603,6
2021-11-20,East of England,72,newAdmissions,6269161,1.1484790389016968,64.14285714285714,1.0231489850532973,-20.530973451327434,7
2020-11-23,South East,97,covidOccupiedMVBeds,9217265,1.052372911053333,94.28571428571429,1.022925068181443,30.69306930693071,7
2021-12-09,South East,94,covidOccupiedMVBeds,9217265,1.01982529524756,94.28571428571429,1.022925068181443,7.491856677524444,7
2021-12-13,South East,93,covidOccupiedMVBeds,9217265,1.0089760899789688,94.28571428571429,1.022925068181443,3.4482758620689764,7
2021-09-27,Midlands,127,newAdmissions,10827512,1.1729379750398798,110.71428571428571,1.0225274810527636,-6.287787182587669,4
2020-11-11,South West,57,covidOccupiedMVBeds,5659143,1.0072196443878516,57.857142857142854,1.0223658044538344,28.1645569620253,6
2021-08-05,South West,58,newAdmissions,5659143,1.0248901644648316,57.857142857142854,1.0223658044538344,-14.37632135306554,5
2021-09-23,South West,58,newAdmissions,5659143,1.0248901644648316,57.857142857142854,1.0223658044538344,-16.666666666666675,4
2020-09-09,London,96,hospitalBeds,9002488,1.0663718740863637,92,1.0219397126660985,NA,3
2021-03-29,North East and Yorkshire,77,covidOccupiedMVBeds,8207113,0.9382105497999114,83.85714285714286,1.0217617675928534,-16.02288984263233,4
2021-12-29,North East and Yorkshire,73,covidOccupiedMVBeds,8207113,0.8894723394206951,83.85714285714286,1.0217617675928534,-16.97312588401697,6
2021-12-24,South East,100,covidOccupiedMVBeds,9217265,1.0849205268591062,94.14285714285714,1.0213751817145014,5.103668261562996,6
2020-11-17,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,57.714285714285715,1.0198414444428372,-0.9803921568627416,6
2020-12-21,South West,62,covidOccupiedMVBeds,5659143,1.095572244772751,57.714285714285715,1.0198414444428372,9.48509485094851,7
2020-12-28,South West,59,covidOccupiedMVBeds,5659143,1.0425606845418114,57.714285714285715,1.0198414444428372,0,7
2021-08-11,South West,58,newAdmissions,5659143,1.0248901644648316,57.714285714285715,1.0198414444428372,-1.70316301703163,5
2021-12-07,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,57.714285714285715,1.0198414444428372,6.315789473684215,6
2021-05-20,South West,63,cases,5659143,1.1132427648497307,57.714285714285715,1.019841444442837,-41.78674351585014,7
2021-11-28,East of England,58,newAdmissions,6269161,0.9251636702263668,63.857142857142854,1.0185915285497191,-1.758241758241763,7
2020-11-16,South West,51,covidOccupiedMVBeds,5659143,0.9011965239259725,57.57142857142857,1.0173170844318402,-1.225490196078433,6
2020-12-08,South West,55,covidOccupiedMVBeds,5659143,0.9718786042338919,57.57142857142857,1.0173170844318402,-12.581344902386126,7
2020-12-22,South West,56,covidOccupiedMVBeds,5659143,0.9895491243108718,57.57142857142857,1.0173170844318402,8.625336927223715,7
2021-09-20,South West,54,covidOccupiedMVBeds,5659143,0.954208084156912,57.57142857142857,1.0173170844318402,-9.23423423423424,6
2021-11-09,London,96,newAdmissions,9002488,1.0663718740863637,91.57142857142857,1.0171791239424988,-4.185351270553064,7
2021-05-16,East of England,59,hospitalBeds,6269161,0.9411147679888904,63.714285714285715,1.01631280029793,-20.921985815602834,5
2021-03-01,London,89,newAdmissions,9002488,0.9886155916008996,91.42857142857143,1.0155922610346322,-34.29158110882957,6
2020-10-28,South West,69,newAdmissions,5659143,1.2192658853116098,57.42857142857143,1.014792724420843,49.44237918215613,5
2020-11-08,South West,57,covidOccupiedMVBeds,5659143,1.0072196443878516,57.42857142857143,1.014792724420843,71.7948717948718,5
2021-03-31,North West,69,covidOccupiedMVBeds,7367456,0.9365512328814722,74.71428571428571,1.0141124115880125,-13.553719008264473,3
2021-06-25,East of England,69,hospitalBeds,6269161,1.100625745614126,63.57142857142857,1.014034072046141,18.98395721925133,5
2021-11-26,East of England,46,newAdmissions,6269161,0.733750497076084,63.57142857142857,1.014034072046141,-2.197802197802201,6
2021-07-18,London,101,newAdmissions,9002488,1.1219120758616952,91.28571428571429,1.0140053981267656,43.27354260089687,4
2021-12-08,South East,97,covidOccupiedMVBeds,9217265,1.052372911053333,93.42857142857143,1.0136257493797936,7.037643207855969,7
2021-11-27,London,94,newAdmissions,9002488,1.044155793376231,91.14285714285714,1.012418535218899,-5.341246290801197,7
2020-11-14,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,57.285714285714285,1.0122683644098458,3.617571059431525,6
2021-09-21,South West,56,covidOccupiedMVBeds,5659143,0.9895491243108718,57.285714285714285,1.0122683644098458,-8.237986270022887,6
2021-09-25,South West,58,newAdmissions,5659143,1.0248901644648316,57.285714285714285,1.0122683644098458,-14.680851063829783,4
2021-12-31,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,57.285714285714285,1.0122683644098458,8.967391304347828,6
2022-01-01,South West,55,covidOccupiedMVBeds,5659143,0.9718786042338919,57.285714285714285,1.0122683644098458,9.562841530054644,6
2022-01-04,South West,59,covidOccupiedMVBeds,5659143,1.0425606845418114,57.285714285714285,1.0122683644098458,4.155844155844154,5
2020-11-02,South East,115,newAdmissions,9217265,1.2476586058879722,93.28571428571429,1.012075862912852,39.82869379014991,6
2021-10-15,East of England,58,newAdmissions,6269161,0.9251636702263668,63.42857142857143,1.0117553437943518,30.973451327433626,5
2021-09-02,South East,105,newAdmissions,9217265,1.1391665532020616,93.14285714285714,1.0105259764459105,8.485856905158059,7
2020-09-30,North West,91,covidOccupiedMVBeds,7367456,1.2351617709016518,74.42857142857143,1.0102343526526854,86.07142857142858,1
2022-01-03,South West,64,covidOccupiedMVBeds,5659143,1.1309132849267107,57.142857142857146,1.0097440043988488,5.540897097625329,6
2021-03-17,North East and Yorkshire,87,newAdmissions,8207113,1.0600560757479518,82.85714285714286,1.0095772149980493,-19.889502762430936,1
2020-11-09,East of England,68,covidOccupiedMVBeds,6269161,1.0846746478516025,63.285714285714285,1.0094766155425627,31.845238095238095,6
2021-03-27,East of England,49,covidOccupiedMVBeds,6269161,0.7816037903636547,63.285714285714285,1.0094766155425627,-23.356401384083046,5
2021-09-08,East of England,51,newAdmissions,6269161,0.8135059858887018,63.285714285714285,1.0094766155425627,-12.103174603174605,6
2021-09-28,Midlands,113,newAdmissions,10827512,1.0436377258228853,109.28571428571429,1.0093335780714376,-6.934306569343063,4
2021-11-05,London,82,newAdmissions,9002488,0.9108593091154357,90.85714285714286,1.0092448094031656,-5.357142857142852,7
2021-12-14,South East,86,covidOccupiedMVBeds,9217265,0.9330316530988314,93,1.0089760899789688,0.9302325581395394,7
2021-12-23,South East,99,covidOccupiedMVBeds,9217265,1.074071321590515,93,1.0089760899789688,3.3333333333333335,6
2022-01-04,North East and Yorkshire,87,covidOccupiedMVBeds,8207113,1.0600560757479518,82.71428571428571,1.007836564627363,-6.158833063209078,6
2020-11-03,South East,81,newAdmissions,9217265,0.878785626755876,92.85714285714286,1.0074262035120272,26.459143968871597,7
2021-05-05,South East,86,hospitalBeds,9217265,0.9330316530988314,92.85714285714286,1.0074262035120272,-21.020656136087478,6
2022-01-04,South East,84,covidOccupiedMVBeds,9217265,0.9113332425616493,92.85714285714286,1.0074262035120272,-5.93342981186685,7
2021-10-21,South West,61,covidOccupiedMVBeds,5659143,1.0779017246957712,57,1.0072196443878516,12.394366197183096,6
2021-06-20,North West,71,covidOccupiedMVBeds,7367456,0.9636976454287614,74.14285714285714,1.0063562937173585,50.43478260869565,1
2021-10-19,South East,123,newAdmissions,9217265,1.3344522480367007,92.71428571428571,1.0058763170450857,37.499999999999986,7
2021-03-10,Midlands,113,newAdmissions,10827512,1.0436377258228853,108.85714285714286,1.00537540717704,-32.9225352112676,3
2021-07-15,Midlands,134,newAdmissions,10827512,1.2375880996483772,108.85714285714286,1.00537540717704,39.56043956043956,3
2021-09-26,Midlands,104,newAdmissions,10827512,0.9605161370405315,108.85714285714286,1.00537540717704,-9.929078014184396,4
2021-08-17,East of England,69,newAdmissions,6269161,1.100625745614126,63,1.0049191590389845,14.248704663212427,6
2020-12-20,South West,60,covidOccupiedMVBeds,5659143,1.0602312046187912,56.857142857142854,1.0046952843768546,8.446866485013613,7
2021-07-19,South West,57,newAdmissions,5659143,1.0072196443878516,56.857142857142854,1.0046952843768546,67.22689075630251,5
2021-12-21,South West,52,covidOccupiedMVBeds,5659143,0.9188670440029524,56.857142857142854,1.0046952843768546,-8.505747126436791,6
2022-01-05,South West,53,covidOccupiedMVBeds,5659143,0.9365375640799323,56.857142857142854,1.0046952843768546,2.3136246786632375,6
2021-03-18,North East and Yorkshire,88,newAdmissions,8207113,1.072240628342756,82.42857142857143,1.0043552638859905,-16.858789625360224,1
2020-09-08,London,100,hospitalBeds,9002488,1.1108040355066289,90.28571428571429,1.002897357771699,NA,3
2020-10-24,London,98,covidOccupiedMVBeds,9002488,1.0885879547964963,90.28571428571429,1.002897357771699,24.901185770750985,4
2021-03-02,London,95,newAdmissions,9002488,1.0552638337312974,90.28571428571429,1.002897357771699,-30.625686059275516,6
2021-11-07,London,90,newAdmissions,9002488,0.9997236319559659,90.28571428571429,1.002897357771699,-5.105105105105094,7
2021-03-13,North West,79,newAdmissions,7367456,1.0722832956179176,73.85714285714286,1.0024782347820314,-21.428571428571423,2
2020-12-09,South West,55,covidOccupiedMVBeds,5659143,0.9718786042338919,56.714285714285715,1.0021709243658574,-11.185682326621919,7
2021-04-03,Midlands,88,covidOccupiedMVBeds,10827512,0.8127444236496806,108.42857142857143,1.0014172362826421,-19.85216473072861,2
2021-08-18,East of England,64,covidOccupiedMVBeds,6269161,1.0208702568015082,62.714285714285715,1.0003617025354063,19.29347826086957,6
2021-11-26,London,106,newAdmissions,9002488,1.1774522776370266,90,0.999723631955966,-6.110283159463491,7
2020-11-22,South East,96,covidOccupiedMVBeds,9217265,1.041523705784742,92.14285714285714,0.9996767711773193,35.50420168067227,7
2021-12-07,South East,95,covidOccupiedMVBeds,9217265,1.0306745005161508,92.14285714285714,0.9996767711773193,5.048859934853423,7
2021-09-22,South West,61,covidOccupiedMVBeds,5659143,1.0779017246957712,56.57142857142857,0.9996465643548603,-10.609480812641085,6
2020-11-12,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,56.57142857142857,0.9996465643548602,13.467048710601723,6
2021-03-30,North East and Yorkshire,80,covidOccupiedMVBeds,8207113,0.9747642075843235,82,0.9991333127739316,-15.588235294117645,4
2021-12-30,North East and Yorkshire,81,covidOccupiedMVBeds,8207113,0.9869487601791276,82,0.9991333127739316,-17.64705882352941,6
2021-09-09,East of England,68,newAdmissions,6269161,1.0846746478516025,62.57142857142857,0.9980829742836174,-10.429447852760743,6
2021-09-11,East of England,50,newAdmissions,6269161,0.7975548881261783,62.57142857142857,0.9980829742836174,-6.4102564102564195,6
2021-09-24,East of England,55,covidOccupiedMVBeds,6269161,0.8773103769387961,62.57142857142857,0.9980829742836174,-22.06405693950179,5
2020-10-08,North East and Yorkshire,92,covidOccupiedMVBeds,8207113,1.1209788387219721,81.85714285714286,0.9973926624032453,46.92307692307693,2
2022-01-02,South West,53,covidOccupiedMVBeds,5659143,0.9365375640799323,56.42857142857143,0.9971222043438631,6.182795698924729,6
2022-01-06,South West,53,covidOccupiedMVBeds,5659143,0.9365375640799323,56.42857142857143,0.9971222043438631,0.2538071065989902,6
2021-07-24,Midlands,118,covidOccupiedMVBeds,10827512,1.0898163862575263,107.85714285714286,0.9961396750901118,21.774193548387107,4
2020-10-01,North East and Yorkshire,88,newAdmissions,8207113,1.072240628342756,81.71428571428571,0.9956520120325589,20.93023255813953,2
2021-08-23,South East,93,newAdmissions,9217265,1.0089760899789688,91.71428571428571,0.9950271117764945,21.821631878557856,7
